TA_YM,행정동_코드,행정동_코드_명,서비스_업종_코드,세분류,카테고리,기준_년분기_코드,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
2019-02-01,11200570,행당2동,CS300010,가공식품/반찬,식품/가공소매업,20191,7,7,0,0,0,0,0
2019-03-01,11200570,행당2동,CS300010,가공식품/반찬,식품/가공소매업,20191,7,7,0,0,0,0,0
2019-01-01,11200580,응봉동,CS100001,한식,음식업,20191,9,9,0,0,0,0,0
2019-02-01,11200580,응봉동,CS100001,한식,음식업,20191,9,9,0,0,0,0,0
2019-03-01,11200580,응봉동,CS100001,한식,음식업,20191,9,9,0,0,0,0,0
2019-01-01,11200580,응봉동,CS100002,중식,음식업,20191,1,1,0,0,0,0,0
2019-02-01,11200580,응봉동,CS100002,중식,음식업,20191,1,1,0,0,0,0,0
2019-03-01,11200580,응봉동,CS100002,중식,음식업,20191,1,1,0,0,0,0,0
2019-01-01,11200580,응봉동,CS100004,양식,음식업,20191,1,1,0,0,0,0,0
2019-02-01,11200580,응봉동,CS100004,양식,음식업,20191,1,1,0,0,0,0,0
2019-03-01,11200580,응봉동,CS100004,양식,음식업,20191,1,1,0,0,0,0,0
2019-01-01,11200580,응봉동,CS100005,제과점,음료/디저트업,20191,0,1,0,0,0,0,1
2019-02-01,11200580,응봉동,CS100005,제과점,음료/디저트업,20191,0,1,0,0,0,0,1
2019-03-01,11200580,응봉동,CS100005,제과점,음료/디저트업,20191,0,1,0,0,0,0,1
2019-01-01,11200580,응봉동,CS100006,페스트푸드/분식류,음식업,20191,1,2,0,0,0,0,1
2019-02-01,11200580,응봉동,CS100006,페스트푸드/분식류,음식업,20191,1,2,0,0,0,0,1
2019-03-01,11200580,응봉동,CS100006,페스트푸드/분식류,음식업,20191,1,2,0,0,0,0,1
2019-01-01,11200580,응봉동,CS100007,치킨전문점,음식업,20191,1,4,0,0,0,0,3
2019-02-01,11200580,응봉동,CS100007,치킨전문점,음식업,20191,1,4,0,0,0,0,3
2019-03-01,11200580,응봉동,CS100007,치킨전문점,음식업,20191,1,4,0,0,0,0,3
2019-01-01,11200580,응봉동,CS100008,페스트푸드/분식류,음식업,20191,6,6,0,0,0,0,0
2019-02-01,11200580,응봉동,CS100008,페스트푸드/분식류,음식업,20191,6,6,0,0,0,0,0
2019-03-01,11200580,응봉동,CS100008,페스트푸드/분식류,음식업,20191,6,6,0,0,0,0,0
2019-01-01,11200580,응봉동,CS100009,호프-간이주점,주점업,20191,5,6,0,0,0,0,1
2019-02-01,11200580,응봉동,CS100009,호프-간이주점,주점업,20191,5,6,0,0,0,0,1
2019-03-01,11200580,응봉동,CS100009,호프-간이주점,주점업,20191,5,6,0,0,0,0,1
2019-01-01,11200580,응봉동,CS100010,커피전문점,음료/디저트업,20191,7,9,11,1,0,0,2
2019-02-01,11200580,응봉동,CS100010,커피전문점,음료/디저트업,20191,7,9,11,1,0,0,2
2019-03-01,11200580,응봉동,CS100010,커피전문점,음료/디저트업,20191,7,9,11,1,0,0,2
2019-01-01,11200580,응봉동,CS300001,식품소매,식품/가공소매업,20191,14,14,7,1,0,0,0
2019-02-01,11200580,응봉동,CS300001,식품소매,식품/가공소매업,20191,14,14,7,1,0,0,0
2019-03-01,11200580,응봉동,CS300001,식품소매,식품/가공소매업,20191,14,14,7,1,0,0,0
2019-01-01,11200580,응봉동,CS300006,식품소매,식품/가공소매업,20191,1,1,0,0,0,0,0
2019-02-01,11200580,응봉동,CS300006,식품소매,식품/가공소매업,20191,1,1,0,0,0,0,0
2019-03-01,11200580,응봉동,CS300006,식품소매,식품/가공소매업,20191,1,1,0,0,0,0,0
2019-01-01,11200580,응봉동,CS300007,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-02-01,11200580,응봉동,CS300007,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-03-01,11200580,응봉동,CS300007,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-01-01,11200580,응봉동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-02-01,11200580,응봉동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-03-01,11200580,응봉동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-01-01,11200580,응봉동,CS300009,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-02-01,11200580,응봉동,CS300009,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-03-01,11200580,응봉동,CS300009,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-01-01,11200580,응봉동,CS300010,가공식품/반찬,식품/가공소매업,20191,6,6,17,1,0,0,0
2019-02-01,11200580,응봉동,CS300010,가공식품/반찬,식품/가공소매업,20191,6,6,17,1,0,0,0
2019-03-01,11200580,응봉동,CS300010,가공식품/반찬,식품/가공소매업,20191,6,6,17,1,0,0,0
2019-01-01,11200590,금호1가동,CS100001,한식,음식업,20191,26,28,0,0,14,4,2
2019-02-01,11200590,금호1가동,CS100001,한식,음식업,20191,26,28,0,0,14,4,2
2019-03-01,11200590,금호1가동,CS100001,한식,음식업,20191,26,28,0,0,14,4,2
2019-01-01,11200590,금호1가동,CS100002,중식,음식업,20191,2,3,0,0,0,0,1
2019-02-01,11200590,금호1가동,CS100002,중식,음식업,20191,2,3,0,0,0,0,1
2019-03-01,11200590,금호1가동,CS100002,중식,음식업,20191,2,3,0,0,0,0,1
2019-01-01,11200590,금호1가동,CS100003,일식,음식업,20191,2,2,0,0,0,0,0
2019-02-01,11200590,금호1가동,CS100003,일식,음식업,20191,2,2,0,0,0,0,0
2019-03-01,11200590,금호1가동,CS100003,일식,음식업,20191,2,2,0,0,0,0,0
2019-01-01,11200590,금호1가동,CS100004,양식,음식업,20191,2,2,0,0,0,0,0
2019-02-01,11200590,금호1가동,CS100004,양식,음식업,20191,2,2,0,0,0,0,0
2019-03-01,11200590,금호1가동,CS100004,양식,음식업,20191,2,2,0,0,0,0,0
2019-01-01,11200590,금호1가동,CS100005,제과점,음료/디저트업,20191,2,3,0,0,0,0,1
2019-02-01,11200590,금호1가동,CS100005,제과점,음료/디저트업,20191,2,3,0,0,0,0,1
2019-03-01,11200590,금호1가동,CS100005,제과점,음료/디저트업,20191,2,3,0,0,0,0,1
2019-01-01,11200590,금호1가동,CS100006,페스트푸드/분식류,음식업,20191,3,7,14,1,0,0,4
2019-02-01,11200590,금호1가동,CS100006,페스트푸드/분식류,음식업,20191,3,7,14,1,0,0,4
2019-03-01,11200590,금호1가동,CS100006,페스트푸드/분식류,음식업,20191,3,7,14,1,0,0,4
2019-01-01,11200590,금호1가동,CS100007,치킨전문점,음식업,20191,0,3,0,0,0,0,3
2019-02-01,11200590,금호1가동,CS100007,치킨전문점,음식업,20191,0,3,0,0,0,0,3
2019-03-01,11200590,금호1가동,CS100007,치킨전문점,음식업,20191,0,3,0,0,0,0,3
2019-01-01,11200590,금호1가동,CS100008,페스트푸드/분식류,음식업,20191,4,6,0,0,17,1,2
2019-02-01,11200590,금호1가동,CS100008,페스트푸드/분식류,음식업,20191,4,6,0,0,17,1,2
2019-03-01,11200590,금호1가동,CS100008,페스트푸드/분식류,음식업,20191,4,6,0,0,17,1,2
2019-01-01,11200590,금호1가동,CS100009,호프-간이주점,주점업,20191,7,8,0,0,13,1,1
2019-02-01,11200590,금호1가동,CS100009,호프-간이주점,주점업,20191,7,8,0,0,13,1,1
2019-03-01,11200590,금호1가동,CS100009,호프-간이주점,주점업,20191,7,8,0,0,13,1,1
2019-01-01,11200590,금호1가동,CS100010,커피전문점,음료/디저트업,20191,14,16,0,0,0,0,2
2019-02-01,11200590,금호1가동,CS100010,커피전문점,음료/디저트업,20191,14,16,0,0,0,0,2
2019-03-01,11200590,금호1가동,CS100010,커피전문점,음료/디저트업,20191,14,16,0,0,0,0,2
2019-01-01,11200590,금호1가동,CS300001,식품소매,식품/가공소매업,20191,10,13,8,1,8,1,3
2019-02-01,11200590,금호1가동,CS300001,식품소매,식품/가공소매업,20191,10,13,8,1,8,1,3
2019-03-01,11200590,금호1가동,CS300001,식품소매,식품/가공소매업,20191,10,13,8,1,8,1,3
2019-01-01,11200590,금호1가동,CS300006,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-02-01,11200590,금호1가동,CS300006,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-03-01,11200590,금호1가동,CS300006,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-01-01,11200590,금호1가동,CS300007,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-02-01,11200590,금호1가동,CS300007,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-03-01,11200590,금호1가동,CS300007,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-01-01,11200590,금호1가동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-02-01,11200590,금호1가동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-03-01,11200590,금호1가동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-01-01,11200590,금호1가동,CS300009,식품소매,식품/가공소매업,20191,8,8,13,1,0,0,0
2019-02-01,11200590,금호1가동,CS300009,식품소매,식품/가공소매업,20191,8,8,13,1,0,0,0
2019-03-01,11200590,금호1가동,CS300009,식품소매,식품/가공소매업,20191,8,8,13,1,0,0,0
2019-01-01,11200590,금호1가동,CS300010,가공식품/반찬,식품/가공소매업,20191,2,2,0,0,50,1,0
2019-02-01,11200590,금호1가동,CS300010,가공식품/반찬,식품/가공소매업,20191,2,2,0,0,50,1,0
2019-03-01,11200590,금호1가동,CS300010,가공식품/반찬,식품/가공소매업,20191,2,2,0,0,50,1,0
2019-01-01,11200615,금호2·3가동,CS100001,한식,음식업,20191,95,102,0,0,1,1,7
2019-02-01,11200615,금호2·3가동,CS100001,한식,음식업,20191,95,102,0,0,1,1,7
2019-03-01,11200615,금호2·3가동,CS100001,한식,음식업,20191,95,102,0,0,1,1,7
2019-01-01,11200615,금호2·3가동,CS100002,중식,음식업,20191,4,5,0,0,0,0,1
2019-02-01,11200615,금호2·3가동,CS100002,중식,음식업,20191,4,5,0,0,0,0,1
2019-03-01,11200615,금호2·3가동,CS100002,중식,음식업,20191,4,5,0,0,0,0,1
2019-01-01,11200615,금호2·3가동,CS100003,일식,음식업,20191,3,3,0,0,0,0,0
2019-02-01,11200615,금호2·3가동,CS100003,일식,음식업,20191,3,3,0,0,0,0,0
2019-03-01,11200615,금호2·3가동,CS100003,일식,음식업,20191,3,3,0,0,0,0,0
2019-01-01,11200615,금호2·3가동,CS100004,양식,음식업,20191,3,3,0,0,33,1,0
2019-02-01,11200615,금호2·3가동,CS100004,양식,음식업,20191,3,3,0,0,33,1,0
2019-03-01,11200615,금호2·3가동,CS100004,양식,음식업,20191,3,3,0,0,33,1,0
2019-01-01,11200615,금호2·3가동,CS100005,제과점,음료/디저트업,20191,3,7,29,2,14,1,4
2019-02-01,11200615,금호2·3가동,CS100005,제과점,음료/디저트업,20191,3,7,29,2,14,1,4
2019-03-01,11200615,금호2·3가동,CS100005,제과점,음료/디저트업,20191,3,7,29,2,14,1,4
2019-01-01,11200615,금호2·3가동,CS100006,페스트푸드/분식류,음식업,20191,3,9,0,0,0,0,6
2019-02-01,11200615,금호2·3가동,CS100006,페스트푸드/분식류,음식업,20191,3,9,0,0,0,0,6
2019-03-01,11200615,금호2·3가동,CS100006,페스트푸드/분식류,음식업,20191,3,9,0,0,0,0,6
2019-01-01,11200615,금호2·3가동,CS100007,치킨전문점,음식업,20191,4,16,6,1,6,1,12
2019-02-01,11200615,금호2·3가동,CS100007,치킨전문점,음식업,20191,4,16,6,1,6,1,12
2019-03-01,11200615,금호2·3가동,CS100007,치킨전문점,음식업,20191,4,16,6,1,6,1,12
2019-01-01,11200615,금호2·3가동,CS100008,페스트푸드/분식류,음식업,20191,16,19,5,1,0,0,3
2019-02-01,11200615,금호2·3가동,CS100008,페스트푸드/분식류,음식업,20191,16,19,5,1,0,0,3
2019-03-01,11200615,금호2·3가동,CS100008,페스트푸드/분식류,음식업,20191,16,19,5,1,0,0,3
2019-01-01,11200615,금호2·3가동,CS100009,호프-간이주점,주점업,20191,28,29,3,1,3,1,1
2019-02-01,11200615,금호2·3가동,CS100009,호프-간이주점,주점업,20191,28,29,3,1,3,1,1
2019-03-01,11200615,금호2·3가동,CS100009,호프-간이주점,주점업,20191,28,29,3,1,3,1,1
2019-01-01,11200615,금호2·3가동,CS100010,커피전문점,음료/디저트업,20191,20,27,0,0,4,1,7
2019-02-01,11200615,금호2·3가동,CS100010,커피전문점,음료/디저트업,20191,20,27,0,0,4,1,7
2019-03-01,11200615,금호2·3가동,CS100010,커피전문점,음료/디저트업,20191,20,27,0,0,4,1,7
2019-01-01,11200615,금호2·3가동,CS300001,식품소매,식품/가공소매업,20191,20,23,0,0,4,1,3
2019-02-01,11200615,금호2·3가동,CS300001,식품소매,식품/가공소매업,20191,20,23,0,0,4,1,3
2019-03-01,11200615,금호2·3가동,CS300001,식품소매,식품/가공소매업,20191,20,23,0,0,4,1,3
2019-01-01,11200615,금호2·3가동,CS300006,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-02-01,11200615,금호2·3가동,CS300006,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-03-01,11200615,금호2·3가동,CS300006,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-01-01,11200615,금호2·3가동,CS300007,식품소매,식품/가공소매업,20191,13,13,0,0,0,0,0
2019-02-01,11200615,금호2·3가동,CS300007,식품소매,식품/가공소매업,20191,13,13,0,0,0,0,0
2019-03-01,11200615,금호2·3가동,CS300007,식품소매,식품/가공소매업,20191,13,13,0,0,0,0,0
2019-01-01,11200615,금호2·3가동,CS300008,식품소매,식품/가공소매업,20191,7,7,0,0,14,1,0
2019-02-01,11200615,금호2·3가동,CS300008,식품소매,식품/가공소매업,20191,7,7,0,0,14,1,0
2019-03-01,11200615,금호2·3가동,CS300008,식품소매,식품/가공소매업,20191,7,7,0,0,14,1,0
2019-01-01,11200615,금호2·3가동,CS300009,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-02-01,11200615,금호2·3가동,CS300009,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-03-01,11200615,금호2·3가동,CS300009,식품소매,식품/가공소매업,20191,5,5,0,0,0,0,0
2019-01-01,11200615,금호2·3가동,CS300010,가공식품/반찬,식품/가공소매업,20191,14,14,7,1,0,0,0
2019-02-01,11200615,금호2·3가동,CS300010,가공식품/반찬,식품/가공소매업,20191,14,14,7,1,0,0,0
2019-03-01,11200615,금호2·3가동,CS300010,가공식품/반찬,식품/가공소매업,20191,14,14,7,1,0,0,0
2019-01-01,11200620,금호4가동,CS100001,한식,음식업,20191,49,53,6,3,6,3,4
2019-02-01,11200620,금호4가동,CS100001,한식,음식업,20191,49,53,6,3,6,3,4
2019-03-01,11200620,금호4가동,CS100001,한식,음식업,20191,49,53,6,3,6,3,4
2019-01-01,11200620,금호4가동,CS100002,중식,음식업,20191,3,3,0,0,0,0,0
2019-02-01,11200620,금호4가동,CS100002,중식,음식업,20191,3,3,0,0,0,0,0
2019-03-01,11200620,금호4가동,CS100002,중식,음식업,20191,3,3,0,0,0,0,0
2019-01-01,11200620,금호4가동,CS100003,일식,음식업,20191,2,2,0,0,0,0,0
2019-02-01,11200620,금호4가동,CS100003,일식,음식업,20191,2,2,0,0,0,0,0
2019-03-01,11200620,금호4가동,CS100003,일식,음식업,20191,2,2,0,0,0,0,0
2019-01-01,11200620,금호4가동,CS100004,양식,음식업,20191,6,6,17,1,0,0,0
2019-02-01,11200620,금호4가동,CS100004,양식,음식업,20191,6,6,17,1,0,0,0
2019-03-01,11200620,금호4가동,CS100004,양식,음식업,20191,6,6,17,1,0,0,0
2019-01-01,11200620,금호4가동,CS100005,제과점,음료/디저트업,20191,3,6,0,0,0,0,3
2019-02-01,11200620,금호4가동,CS100005,제과점,음료/디저트업,20191,3,6,0,0,0,0,3
2019-03-01,11200620,금호4가동,CS100005,제과점,음료/디저트업,20191,3,6,0,0,0,0,3
2019-01-01,11200620,금호4가동,CS100006,페스트푸드/분식류,음식업,20191,2,4,0,0,0,0,2
2019-02-01,11200620,금호4가동,CS100006,페스트푸드/분식류,음식업,20191,2,4,0,0,0,0,2
2019-03-01,11200620,금호4가동,CS100006,페스트푸드/분식류,음식업,20191,2,4,0,0,0,0,2
2019-01-01,11200620,금호4가동,CS100007,치킨전문점,음식업,20191,1,9,11,1,0,0,8
2019-02-01,11200620,금호4가동,CS100007,치킨전문점,음식업,20191,1,9,11,1,0,0,8
2019-03-01,11200620,금호4가동,CS100007,치킨전문점,음식업,20191,1,9,11,1,0,0,8
2019-01-01,11200620,금호4가동,CS100008,페스트푸드/분식류,음식업,20191,7,12,0,0,0,0,5
2019-02-01,11200620,금호4가동,CS100008,페스트푸드/분식류,음식업,20191,7,12,0,0,0,0,5
2019-03-01,11200620,금호4가동,CS100008,페스트푸드/분식류,음식업,20191,7,12,0,0,0,0,5
2019-01-01,11200620,금호4가동,CS100009,호프-간이주점,주점업,20191,26,26,4,1,4,1,0
2019-02-01,11200620,금호4가동,CS100009,호프-간이주점,주점업,20191,26,26,4,1,4,1,0
2019-03-01,11200620,금호4가동,CS100009,호프-간이주점,주점업,20191,26,26,4,1,4,1,0
2019-01-01,11200620,금호4가동,CS100010,커피전문점,음료/디저트업,20191,10,14,7,1,7,1,4
2019-02-01,11200620,금호4가동,CS100010,커피전문점,음료/디저트업,20191,10,14,7,1,7,1,4
2019-03-01,11200620,금호4가동,CS100010,커피전문점,음료/디저트업,20191,10,14,7,1,7,1,4
2019-01-01,11200620,금호4가동,CS300001,식품소매,식품/가공소매업,20191,6,10,0,0,0,0,4
2019-02-01,11200620,금호4가동,CS300001,식품소매,식품/가공소매업,20191,6,10,0,0,0,0,4
2019-03-01,11200620,금호4가동,CS300001,식품소매,식품/가공소매업,20191,6,10,0,0,0,0,4
2019-01-01,11200620,금호4가동,CS300006,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-02-01,11200620,금호4가동,CS300006,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-03-01,11200620,금호4가동,CS300006,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-01-01,11200620,금호4가동,CS300007,식품소매,식품/가공소매업,20191,4,4,25,1,0,0,0
2019-02-01,11200620,금호4가동,CS300007,식품소매,식품/가공소매업,20191,4,4,25,1,0,0,0
2019-03-01,11200620,금호4가동,CS300007,식품소매,식품/가공소매업,20191,4,4,25,1,0,0,0
2019-01-01,11200620,금호4가동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-02-01,11200620,금호4가동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-03-01,11200620,금호4가동,CS300008,식품소매,식품/가공소매업,20191,2,2,0,0,0,0,0
2019-01-01,11200620,금호4가동,CS300009,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-02-01,11200620,금호4가동,CS300009,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-03-01,11200620,금호4가동,CS300009,식품소매,식품/가공소매업,20191,3,3,0,0,0,0,0
2019-01-01,11200620,금호4가동,CS300010,가공식품/반찬,식품/가공소매업,20191,1,1,0,0,0,0,0
2019-02-01,11200620,금호4가동,CS300010,가공식품/반찬,식품/가공소매업,20191,1,1,0,0,0,0,0
2019-03-01,11200620,금호4가동,CS300010,가공식품/반찬,식품/가공소매업,20191,1,1,0,0,0,0,0
2019-01-01,11200645,옥수동,CS100001,한식,음식업,20191,39,45,2,1,4,2,6
2019-02-01,11200645,옥수동,CS100001,한식,음식업,20191,39,45,2,1,4,2,6
2019-03-01,11200645,옥수동,CS100001,한식,음식업,20191,39,45,2,1,4,2,6
2019-01-01,11200645,옥수동,CS100002,중식,음식업,20191,4,5,0,0,0,0,1
2019-02-01,11200645,옥수동,CS100002,중식,음식업,20191,4,5,0,0,0,0,1
2019-03-01,11200645,옥수동,CS100002,중식,음식업,20191,4,5,0,0,0,0,1
2019-01-01,11200645,옥수동,CS100003,일식,음식업,20191,9,9,11,1,22,2,0
2019-02-01,11200645,옥수동,CS100003,일식,음식업,20191,9,9,11,1,22,2,0
2019-03-01,11200645,옥수동,CS100003,일식,음식업,20191,9,9,11,1,22,2,0
2019-01-01,11200645,옥수동,CS100004,양식,음식업,20191,5,5,0,0,0,0,0
